Timestamp,Website,Status,Error
2025-11-18 14:20:19,https://www.google.com,UP,
2025-11-18 14:20:20,https://www.example.com,UP,
2025-11-18 14:20:21,https://www.github.com,UP,
2025-11-18 14:30:23,https://www.google.com,UP,
2025-11-18 14:30:24,https://www.example.com,UP,
2025-11-18 14:30:26,https://www.github.com,UP,
2025-11-18 14:40:35,https://www.google.com,UP,
2025-11-18 14:40:36,https://www.example.com,UP,
2025-11-18 14:40:38,https://www.github.com,UP,
